Date,DesignBuilder,Model,Error,Abs_Error,Pct_Error,Abs_Pct_Error,Year,Month_No,Month
2023-12-17,5534.561211,3800.102172,-1734.4590390000003,1734.4590390000003,-31.33869105201591,31.33869105201591,2023,12,2023-12
2023-12-18,5819.880144,4176.100397,-1643.7797469999996,1643.7797469999996,-28.244219920828662,28.244219920828662,2023,12,2023-12
2023-12-19,3713.86664,4055.622683,341.75604299999986,341.75604299999986,9.202162493373748,9.202162493373748,2023,12,2023-12
2023-12-20,3290.20241,4390.021975,1099.8195649999998,1099.8195649999998,33.427109580167134,33.427109580167134,2023,12,2023-12
2023-12-21,3107.607236,3584.982066,477.3748300000002,477.3748300000002,15.361491776369393,15.361491776369393,2023,12,2023-12
2023-12-22,2760.650039,4097.413018,1336.762979,1336.762979,48.42203684333058,48.42203684333058,2023,12,2023-12
2023-12-23,3092.461897,4009.605819,917.1439219999997,917.1439219999997,29.657404118373194,29.657404118373194,2023,12,2023-12
2023-12-24,5308.225048,3905.271114,-1402.9539340000001,1402.9539340000001,-26.429812626889216,26.429812626889216,2023,12,2023-12
2023-12-25,7421.420107,4223.674148,-3197.745959,3197.745959,-43.08806014072476,43.08806014072476,2023,12,2023-12
2023-12-26,4685.941284,4125.583671,-560.3576130000001,560.3576130000001,-11.958272181372047,11.958272181372047,2023,12,2023-12
2023-12-27,3910.546412,4165.870709,255.32429699999966,255.32429699999966,6.529120744264922,6.529120744264922,2023,12,2023-12
2023-12-28,3731.123079,4046.171312,315.048233,315.048233,8.443790953270774,8.443790953270774,2023,12,2023-12
2023-12-29,3883.983838,4070.837046,186.853208,186.853208,4.810864715034892,4.810864715034892,2023,12,2023-12
2023-12-30,3135.626292,4017.077271,881.4509790000002,881.4509790000002,28.110842840196476,28.110842840196476,2023,12,2023-12
2023-12-31,5630.673709,3501.579251,-2129.0944579999996,2129.0944579999996,-37.81242828183919,37.81242828183919,2023,12,2023-12
2024-01-01,7915.269442,3892.484459,-4022.784983,4022.784983,-50.82309594736346,50.82309594736346,2024,1,2024-01
2024-01-02,4612.317533,4359.163758,-253.15377500000068,253.15377500000068,-5.488645852952394,5.488645852952394,2024,1,2024-01
2024-01-03,3185.429831,3930.760785,745.330954,745.330954,23.398128150448656,23.398128150448656,2024,1,2024-01
2024-01-04,3826.286217,3896.856004,70.56978700000036,70.56978700000036,1.8443415624911252,1.8443415624911252,2024,1,2024-01
2024-01-05,3297.110579,3815.694938,518.584359,518.584359,15.728449094275888,15.728449094275888,2024,1,2024-01
2024-01-06,4109.682915,3913.689223,-195.99369200000046,195.99369200000046,-4.7690709004492735,4.7690709004492735,2024,1,2024-01
2024-01-07,4977.47076,3945.422604,-1032.0481560000003,1032.0481560000003,-20.734389125773596,20.734389125773596,2024,1,2024-01
2024-01-08,6221.741626,2678.639812,-3543.101814,3543.101814,-56.94710624423477,56.94710624423477,2024,1,2024-01
2024-01-09,3713.462073,2692.512832,-1020.9492410000003,1020.9492410000003,-27.49319155359528,27.49319155359528,2024,1,2024-01
2024-01-10,3628.135392,2699.231268,-928.9041240000001,928.9041240000001,-25.60279657832571,25.60279657832571,2024,1,2024-01
2024-01-11,2890.313567,2705.90886,-184.40470700000014,184.40470700000014,-6.380093464786346,6.380093464786346,2024,1,2024-01
2024-01-12,3107.815571,2714.400856,-393.4147149999999,393.4147149999999,-12.658882292471784,12.658882292471784,2024,1,2024-01
2024-01-13,3224.174319,2725.2611,-498.913219,498.913219,-15.474139101596137,15.474139101596137,2024,1,2024-01
2024-01-14,6084.378472,2726.597851,-3357.7806210000003,3357.7806210000003,-55.18691245872254,55.18691245872254,2024,1,2024-01
2024-01-15,6116.261943,2745.218976,-3371.0429670000003,3371.0429670000003,-55.116065963429264,55.116065963429264,2024,1,2024-01
2024-01-16,3990.93346,2751.802589,-1239.1308710000003,1239.1308710000003,-31.048647726639878,31.048647726639878,2024,1,2024-01
2024-01-17,3786.589397,2753.350045,-1033.239352,1033.239352,-27.286807299957168,27.286807299957168,2024,1,2024-01
2024-01-18,3982.72385,2756.969549,-1225.754301,1225.754301,-30.776783607530305,30.776783607530305,2024,1,2024-01
2024-01-19,3811.906884,2780.139054,-1031.7678299999998,1031.7678299999998,-27.06697360134151,27.06697360134151,2024,1,2024-01
2024-01-20,3910.299455,2781.053742,-1129.2457129999998,1129.2457129999998,-28.878752791069807,28.878752791069807,2024,1,2024-01
2024-01-21,5623.533802,2789.431422,-2834.10238,2834.10238,-50.39717870980088,50.39717870980088,2024,1,2024-01
2024-01-22,6425.518518,2802.155423,-3623.3630949999997,3623.3630949999997,-56.390205472908725,56.390205472908725,2024,1,2024-01
2024-01-23,3564.209527,2810.379673,-753.8298540000001,753.8298540000001,-21.149987066964037,21.149987066964037,2024,1,2024-01
2024-01-24,3532.466315,2806.06138,-726.404935,726.404935,-20.563676203094946,20.563676203094946,2024,1,2024-01
2024-01-25,3019.236491,2820.603434,-198.633057,198.633057,-6.578916808673402,6.578916808673402,2024,1,2024-01
2024-01-26,3938.778135,2847.72158,-1091.0565550000001,1091.0565550000001,-27.700381123396284,27.700381123396284,2024,1,2024-01
2024-01-27,3491.189242,2845.371822,-645.8174199999999,645.8174199999999,-18.49849364310111,18.49849364310111,2024,1,2024-01
2024-01-28,6515.952546,2861.664888,-3654.2876580000006,3654.2876580000006,-56.08217113618004,56.08217113618004,2024,1,2024-01
2024-01-29,6406.768989,2862.122073,-3544.646916,3544.646916,-55.32659164215106,55.32659164215106,2024,1,2024-01
2024-01-30,4783.292422,2875.331669,-1907.9607530000003,1907.9607530000003,-39.888022405333935,39.888022405333935,2024,1,2024-01
2024-01-31,3194.017604,2905.860271,-288.1573330000001,288.1573330000001,-9.021782868044584,9.021782868044584,2024,1,2024-01
2024-02-01,3921.644953,2882.13215,-1039.512803,1039.512803,-26.50706056918254,26.50706056918254,2024,2,2024-02
2024-02-02,3931.630267,2889.007234,-1042.6230329999999,1042.6230329999999,-26.518847454991366,26.518847454991366,2024,2,2024-02
2024-02-03,3318.98713,2903.60258,-415.38454999999976,415.38454999999976,-12.515401046463225,12.515401046463225,2024,2,2024-02
2024-02-04,5841.759902,2970.778008,-2870.9818939999996,2870.9818939999996,-49.145838619917996,49.145838619917996,2024,2,2024-02
2024-02-05,6950.891333,2942.287184,-4008.604149,4008.604149,-57.67036135306534,57.67036135306534,2024,2,2024-02
2024-02-06,4348.620669,2946.271783,-1402.3488859999998,1402.3488859999998,-32.248130907276426,32.248130907276426,2024,2,2024-02
2024-02-07,3600.903587,2942.272787,-658.6307999999999,658.6307999999999,-18.290709098066166,18.290709098066166,2024,2,2024-02
2024-02-08,3033.606642,2997.70444,-35.902202000000216,35.902202000000216,-1.1834824430741147,1.1834824430741147,2024,2,2024-02
2024-02-09,3076.991397,2959.589805,-117.40159199999971,117.40159199999971,-3.815467021274864,3.815467021274864,2024,2,2024-02
2024-02-10,3670.296851,2975.705771,-694.5910800000001,694.5910800000001,-18.92465672935293,18.92465672935293,2024,2,2024-02
2024-02-11,6465.668822,3006.863348,-3458.805474,3458.805474,-53.494937170786,53.494937170786,2024,2,2024-02
2024-02-12,6461.952781,3018.590538,-3443.362243,3443.362243,-53.28671316083391,53.28671316083391,2024,2,2024-02
2024-02-13,3887.055617,3024.307305,-862.7483120000002,862.7483120000002,-22.195419798646018,22.195419798646018,2024,2,2024-02
2024-02-14,4368.341181,3037.056148,-1331.2850329999997,1331.2850329999997,-30.475756765300144,30.475756765300144,2024,2,2024-02
2024-02-15,3755.309707,3063.389178,-691.920529,691.920529,-18.42512556847818,18.42512556847818,2024,2,2024-02
2024-02-16,3860.091201,3029.221158,-830.8700430000004,830.8700430000004,-21.52462208107296,21.52462208107296,2024,2,2024-02
2024-02-17,3271.365561,3060.128782,-211.2367790000003,211.2367790000003,-6.457143815362196,6.457143815362196,2024,2,2024-02
2024-02-18,7026.224857,3056.342742,-3969.8821150000003,3969.8821150000003,-56.50092611318773,56.50092611318773,2024,2,2024-02
2024-02-19,8020.416282,3081.806718,-4938.609564,4938.609564,-61.57547676276587,61.57547676276587,2024,2,2024-02
2024-02-20,5474.717573,3109.463524,-2365.254049,2365.254049,-43.203215827330865,43.203215827330865,2024,2,2024-02
2024-02-21,3439.774443,3080.768461,-359.0059819999997,359.0059819999997,-10.436904743291613,10.436904743291613,2024,2,2024-02
2024-02-22,3607.383649,3088.819071,-518.564578,518.564578,-14.375088109737119,14.375088109737119,2024,2,2024-02
2024-02-23,5086.181309,3150.694965,-1935.4863439999995,1935.4863439999995,-38.05382125436928,38.05382125436928,2024,2,2024-02
2024-02-24,4792.685474,3123.7798,-1668.905674,1668.905674,-34.82193194303491,34.82193194303491,2024,2,2024-02
2024-02-25,8981.54796,3125.566896,-5855.981064,5855.981064,-65.20013131455794,65.20013131455794,2024,2,2024-02
2024-02-26,9165.214789,3204.938087,-5960.276701999999,5960.276701999999,-65.03150050725995,65.03150050725995,2024,2,2024-02
2024-02-27,4430.933844,3158.342317,-1272.591527,1272.591527,-28.72061673236753,28.72061673236753,2024,2,2024-02
2024-02-28,3574.69852,3167.594705,-407.10381499999994,407.10381499999994,-11.388479691988122,11.388479691988122,2024,2,2024-02
2024-03-01,3035.177566,3181.400974,146.2234080000003,146.2234080000003,4.817622851394003,4.817622851394003,2024,3,2024-03
2024-03-02,3405.427639,3169.049216,-236.3784230000001,236.3784230000001,-6.941225832929822,6.941225832929822,2024,3,2024-03
2024-03-03,3223.458626,3262.45415,38.99552399999993,38.99552399999993,1.2097417254084504,1.2097417254084504,2024,3,2024-03
2024-03-04,5088.551359,3236.10812,-1852.4432390000002,1852.4432390000002,-36.40413760831219,36.40413760831219,2024,3,2024-03
2024-03-05,5722.783514,3258.544353,-2464.239161,2464.239161,-43.06014992479759,43.06014992479759,2024,3,2024-03
2024-03-06,4295.919468,3213.54749,-1082.3719780000001,1082.3719780000001,-25.195350752324675,25.195350752324675,2024,3,2024-03
2024-03-07,4620.49912,3245.879159,-1374.6199610000003,1374.6199610000003,-29.750464729013952,29.750464729013952,2024,3,2024-03
2024-03-08,3985.193459,3281.156415,-704.0370440000002,704.0370440000002,-17.666320374235063,17.666320374235063,2024,3,2024-03
2024-03-09,3198.780776,3291.401065,92.62028899999996,92.62028899999996,2.8954872336021555,2.8954872336021555,2024,3,2024-03
2024-03-10,3355.706891,3304.508138,-51.19875299999967,51.19875299999967,-1.5257218423133034,1.5257218423133034,2024,3,2024-03
2024-03-11,5064.264607,3312.281726,-1751.982881,1751.982881,-34.59501066706407,34.59501066706407,2024,3,2024-03
2024-03-12,5918.336764,3328.874104,-2589.4626599999997,2589.4626599999997,-43.75321586549717,43.75321586549717,2024,3,2024-03
2024-03-13,4428.263748,3328.585941,-1099.6778070000005,1099.6778070000005,-24.833159666622468,24.833159666622468,2024,3,2024-03
2024-03-14,3192.011549,3342.569141,150.5575920000001,150.5575920000001,4.716699475826368,4.716699475826368,2024,3,2024-03
2024-03-15,3408.917673,3354.377524,-54.54014899999993,54.54014899999993,-1.599925672361637,1.599925672361637,2024,3,2024-03
2024-03-16,4049.147172,3369.975409,-679.1717629999998,679.1717629999998,-16.773205175067414,16.773205175067414,2024,3,2024-03
2024-03-17,4177.018144,3361.409564,-815.6085799999996,815.6085799999996,-19.526096173931286,19.526096173931286,2024,3,2024-03
2024-03-18,4897.245987,3421.741976,-1475.5040110000004,1475.5040110000004,-30.129260709321205,30.129260709321205,2024,3,2024-03
2024-03-19,7177.708093,3406.75398,-3770.9541130000002,3770.9541130000002,-52.53702246093835,52.53702246093835,2024,3,2024-03
2024-03-20,3865.28646,3395.059759,-470.2267009999996,470.2267009999996,-12.165377802296176,12.165377802296176,2024,3,2024-03
2024-03-21,3184.353655,3378.280659,193.92700400000012,193.92700400000012,6.089995804815848,6.089995804815848,2024,3,2024-03
2024-03-22,2609.320946,3449.929224,840.6082780000002,840.6082780000002,32.21559537505818,32.21559537505818,2024,3,2024-03
2024-03-23,2959.786252,3434.914016,475.1277640000003,475.1277640000003,16.052772854085152,16.052772854085152,2024,3,2024-03
2024-03-24,3928.101994,3468.541368,-459.56062599999996,459.56062599999996,-11.699304822073312,11.699304822073312,2024,3,2024-03
2024-03-25,5348.831826,3419.084394,-1929.7474319999997,1929.7474319999997,-36.077923082564304,36.077923082564304,2024,3,2024-03
2024-03-26,5833.262278,3489.67287,-2343.5894080000003,2343.5894080000003,-40.176307807018866,40.176307807018866,2024,3,2024-03
2024-03-27,3509.670894,3494.169703,-15.501190999999835,15.501190999999835,-0.4416707853291909,0.4416707853291909,2024,3,2024-03
2024-03-28,3659.736218,3510.997033,-148.7391849999999,148.7391849999999,-4.064205072170038,4.064205072170038,2024,3,2024-03
2024-03-29,3839.628772,3530.562088,-309.0666839999999,309.0666839999999,-8.049389728867254,8.049389728867254,2024,3,2024-03
2024-03-30,2662.457675,3520.51222,858.054545,858.054545,32.22791306907817,32.22791306907817,2024,3,2024-03
2024-03-31,2406.36692,3518.095007,1111.728087,1111.728087,46.1994418955859,46.1994418955859,2024,3,2024-03
2024-04-01,4227.392797,3496.93674,-730.4560570000003,730.4560570000003,-17.279114860544155,17.279114860544155,2024,4,2024-04
2024-04-02,5393.99115,3515.464094,-1878.527056,1878.527056,-34.82629102941706,34.82629102941706,2024,4,2024-04
2024-04-03,3740.029544,3601.880061,-138.14948300000015,138.14948300000015,-3.6938072647481777,3.6938072647481777,2024,4,2024-04
2024-04-04,2540.165083,3748.243326,1208.078243,1208.078243,47.55904453159511,47.55904453159511,2024,4,2024-04
2024-04-05,2848.414487,3559.218418,710.8039309999999,710.8039309999999,24.954371431688337,24.954371431688337,2024,4,2024-04
2024-04-06,2796.393411,3602.4331,806.0396890000002,806.0396890000002,28.824259341669585,28.824259341669585,2024,4,2024-04
2024-04-07,3343.456845,3615.504059,272.0472139999997,272.0472139999997,8.136704812171718,8.136704812171718,2024,4,2024-04
2024-04-08,4315.474657,3863.994793,-451.4798639999999,451.4798639999999,-10.461881945423274,10.461881945423274,2024,4,2024-04
2024-04-09,4957.067468,3761.965347,-1195.1021210000004,1195.1021210000004,-24.109054974839417,24.109054974839417,2024,4,2024-04
2024-04-10,3485.936964,4130.387612,644.4506480000005,644.4506480000005,18.48715724510733,18.48715724510733,2024,4,2024-04
2024-04-11,3086.764071,3984.706177,897.942106,897.942106,29.090078974163358,29.090078974163358,2024,4,2024-04
2024-04-12,3365.630729,4305.922394,940.2916650000002,940.2916650000002,27.938052053600686,27.938052053600686,2024,4,2024-04
2024-04-13,3244.407659,3615.675017,371.26735800000006,371.26735800000006,11.443301737070644,11.443301737070644,2024,4,2024-04
2024-04-14,2977.529724,4128.944887,1151.4151629999997,1151.4151629999997,38.67014840252187,38.67014840252187,2024,4,2024-04
2024-04-15,2702.051327,4771.382672,2069.3313449999996,2069.3313449999996,76.5837171308478,76.5837171308478,2024,4,2024-04
2024-04-16,4319.136412,4459.591286,140.45487400000002,140.45487400000002,3.251920305405719,3.251920305405719,2024,4,2024-04
2024-04-17,3938.925723,4392.379956,453.45423299999993,453.45423299999993,11.512129572594125,11.512129572594125,2024,4,2024-04
2024-04-18,3035.219391,4290.296021,1255.07663,1255.07663,41.35044187321483,41.35044187321483,2024,4,2024-04
2024-04-19,2774.725316,4699.47111,1924.7457940000004,1924.7457940000004,69.36707510834562,69.36707510834562,2024,4,2024-04
2024-04-20,2736.723443,4711.991368,1975.267925,1975.267925,72.17638048347,72.17638048347,2024,4,2024-04
2024-04-21,2650.11879,4939.561261,2289.442471,2289.442471,86.39018294723309,86.39018294723309,2024,4,2024-04
2024-04-22,3232.86354,4914.317798,1681.4542580000002,1681.4542580000002,52.01129701874147,52.01129701874147,2024,4,2024-04
2024-04-23,4638.465362,5473.229817,834.7644550000005,834.7644550000005,17.996565455434794,17.996565455434794,2024,4,2024-04
2024-04-24,3855.319326,5815.794196,1960.47487,1960.47487,50.85116702989288,50.85116702989288,2024,4,2024-04
2024-04-25,3842.121012,5624.059129,1781.9381170000001,1781.9381170000001,46.37902115614052,46.37902115614052,2024,4,2024-04
2024-04-26,3510.669627,5387.938189,1877.2685620000002,1877.2685620000002,53.473233355888205,53.473233355888205,2024,4,2024-04
2024-04-27,3193.870696,5209.481164,2015.6104679999999,2015.6104679999999,63.10870601381416,63.10870601381416,2024,4,2024-04
2024-04-28,3963.968222,5879.727784,1915.7595619999997,1915.7595619999997,48.329337035739734,48.329337035739734,2024,4,2024-04
2024-04-29,4219.96032,5533.878614,1313.918294,1313.918294,31.135797362189415,31.135797362189415,2024,4,2024-04
2024-04-30,3871.982644,4703.077416,831.0947719999999,831.0947719999999,21.464320695958158,21.464320695958158,2024,4,2024-04
2024-05-01,3665.915835,4437.107534,771.191699,771.191699,21.036808636933696,21.036808636933696,2024,5,2024-05
2024-05-02,3142.779196,4425.273098,1282.4939019999997,1282.4939019999997,40.80763623586109,40.80763623586109,2024,5,2024-05
2024-05-03,2529.376705,4267.119567,1737.7428619999996,1737.7428619999996,68.70241425742867,68.70241425742867,2024,5,2024-05
2024-05-04,2909.516865,4535.160684,1625.6438190000003,1625.6438190000003,55.873325174899804,55.873325174899804,2024,5,2024-05
2024-05-05,3051.114514,4034.441142,983.3266280000003,983.3266280000003,32.22844057435467,32.22844057435467,2024,5,2024-05
2024-05-06,3483.909956,5092.556862,1608.6469060000004,1608.6469060000004,46.173607421442796,46.173607421442796,2024,5,2024-05
2024-05-07,4705.437867,3988.29849,-717.1393769999995,717.1393769999995,-15.240651290487003,15.240651290487003,2024,5,2024-05
2024-05-08,3889.409353,4695.765895,806.3565419999995,806.3565419999995,20.732107855349202,20.732107855349202,2024,5,2024-05
2024-05-09,3792.177316,5028.16317,1235.985854,1235.985854,32.593039591928196,32.593039591928196,2024,5,2024-05
2024-05-10,3717.782673,5353.298218,1635.5155449999997,1635.5155449999997,43.99169313681934,43.99169313681934,2024,5,2024-05
2024-05-11,3955.973225,4837.004509,881.0312840000001,881.0312840000001,22.270911199101963,22.270911199101963,2024,5,2024-05
2024-05-12,3837.466688,5699.38418,1861.917492,1861.917492,48.51944377321459,48.51944377321459,2024,5,2024-05
2024-05-13,3816.850316,5276.236902,1459.3865859999996,1459.3865859999996,38.235363327776874,38.235363327776874,2024,5,2024-05
2024-05-14,4146.654949,5194.05176,1047.3968110000005,1047.3968110000005,25.258836915104038,25.258836915104038,2024,5,2024-05
2024-05-15,4624.01986,5162.157138,538.1372779999992,538.1372779999992,11.637866927327583,11.637866927327583,2024,5,2024-05
2024-05-16,5795.54669,4927.654113,-867.8925770000005,867.8925770000005,-14.975163231753733,14.975163231753733,2024,5,2024-05
2024-05-17,4996.70373,5411.337535,414.6338049999995,414.6338049999995,8.298146686395583,8.298146686395583,2024,5,2024-05
2024-05-18,4404.84033,5881.509276,1476.6689459999998,1476.6689459999998,33.523779192241456,33.523779192241456,2024,5,2024-05
2024-05-19,4374.04344,5748.863783,1374.8203429999994,1374.8203429999994,31.431337202266086,31.431337202266086,2024,5,2024-05
2024-05-20,4544.20092,5394.848172,850.6472519999998,850.6472519999998,18.71940231023059,18.71940231023059,2024,5,2024-05
2024-05-21,3998.863444,7254.251194,3255.3877500000003,3255.3877500000003,81.40782488795585,81.40782488795585,2024,5,2024-05
2024-05-22,4055.243,7651.092228,3595.8492280000005,3595.8492280000005,88.67160927224337,88.67160927224337,2024,5,2024-05
2024-05-23,4040.733412,7552.942848,3512.2094359999996,3512.2094359999996,86.92009786069003,86.92009786069003,2024,5,2024-05
2024-05-24,3928.185867,7533.150622,3604.964755,3604.964755,91.77174596764058,91.77174596764058,2024,5,2024-05
2024-05-25,3526.333453,8045.110678,4518.777225,4518.777225,128.1437868887778,128.1437868887778,2024,5,2024-05
2024-05-26,4369.37504,6734.257525,2364.882485,2364.882485,54.1240443621887,54.1240443621887,2024,5,2024-05
2024-05-27,3906.916892,7828.015133,3921.0982409999997,3921.0982409999997,100.36298056477828,100.36298056477828,2024,5,2024-05
2024-05-28,3821.593006,7769.96693,3948.3739239999995,3948.3739239999995,103.31748874882673,103.31748874882673,2024,5,2024-05
2024-05-29,4085.860837,8353.016182,4267.155344999999,4267.155344999999,104.4371190119415,104.4371190119415,2024,5,2024-05
2024-05-30,4299.83042,7584.22511,3284.39469,3284.39469,76.38428424347023,76.38428424347023,2024,5,2024-05
2024-05-31,4178.35276,8124.407367,3946.054607,3946.054607,94.44043702523575,94.44043702523575,2024,5,2024-05
2024-06-01,4403.00965,7789.231966,3386.2223160000003,3386.2223160000003,76.90699283386763,76.90699283386763,2024,6,2024-06
2024-06-02,5236.28517,7361.039296,2124.754126,2124.754126,40.5775097615625,40.5775097615625,2024,6,2024-06
2024-06-03,4456.03167,7427.124431,2971.092761,2971.092761,66.67575504462246,66.67575504462246,2024,6,2024-06
2024-06-04,4131.77499,8389.10245,4257.32746,4257.32746,103.03870540636582,103.03870540636582,2024,6,2024-06
2024-06-05,4216.17404,7951.737271,3735.563231,3735.563231,88.60078344868325,88.60078344868325,2024,6,2024-06
2024-06-06,4250.45909,8391.272503,4140.813413,4140.813413,97.4203803711942,97.4203803711942,2024,6,2024-06
2024-06-07,4331.07369,8061.805801,3730.7321110000003,3730.7321110000003,86.13873551987521,86.13873551987521,2024,6,2024-06
2024-06-08,4473.25521,8062.854102,3589.598892,3589.598892,80.24578798847473,80.24578798847473,2024,6,2024-06
2024-06-09,4680.17478,8271.047784,3590.873004,3590.873004,76.72519025026668,76.72519025026668,2024,6,2024-06
2024-06-10,4387.71295,7891.800577,3504.087627,3504.087627,79.86136893936965,79.86136893936965,2024,6,2024-06
2024-06-11,4523.71156,8155.684748,3631.973188,3631.973188,80.28746174081887,80.28746174081887,2024,6,2024-06
2024-06-12,4828.0567,8528.63521,3700.5785100000003,3700.5785100000003,76.64737056629845,76.64737056629845,2024,6,2024-06
2024-06-13,4916.71003,9074.978274,4158.268243999999,4158.268243999999,84.57420141980589,84.57420141980589,2024,6,2024-06
2024-06-14,4773.05276,8150.383942,3377.331182000001,3377.331182000001,70.75830399997508,70.75830399997508,2024,6,2024-06
2024-06-15,4731.06587,7755.954445,3024.888575,3024.888575,63.93672500273178,63.93672500273178,2024,6,2024-06
2024-06-16,5139.23802,8359.895968,3220.657948000001,3220.657948000001,62.66800516859503,62.66800516859503,2024,6,2024-06
2024-06-17,4785.73157,8344.592929,3558.8613590000004,3558.8613590000004,74.3639986268599,74.3639986268599,2024,6,2024-06
2024-06-18,4675.12976,8296.385519,3621.2557589999997,3621.2557589999997,77.45786630315902,77.45786630315902,2024,6,2024-06
2024-06-19,4739.98881,9428.618907,4688.630097,4688.630097,98.91648029017183,98.91648029017183,2024,6,2024-06
2024-06-20,4438.43003,8869.77962,4431.349589999999,4431.349589999999,99.8404742228188,99.8404742228188,2024,6,2024-06
2024-06-21,4666.311,8494.539359,3828.2283590000006,3828.2283590000006,82.03971743417875,82.03971743417875,2024,6,2024-06
2024-06-22,4875.5278,8364.797791,3489.269991000001,3489.269991000001,71.56702072337688,71.56702072337688,2024,6,2024-06
2024-06-23,4749.69033,8797.260068,4047.5697379999992,4047.5697379999992,85.2175501302629,85.2175501302629,2024,6,2024-06
2024-06-24,4276.9051,7630.330998,3353.4258980000004,3353.4258980000004,78.40776962762163,78.40776962762163,2024,6,2024-06
2024-06-25,4384.84162,8889.239598,4504.397978,4504.397978,102.72658326938613,102.72658326938613,2024,6,2024-06
2024-06-26,4425.64602,8905.766484,4480.120464,4480.120464,101.23088118104843,101.23088118104843,2024,6,2024-06
2024-06-27,4675.57701,8486.366597,3810.789587,3810.789587,81.50415614692228,81.50415614692228,2024,6,2024-06
2024-06-28,4664.01856,8058.76734,3394.74878,3394.74878,72.78591918810888,72.78591918810888,2024,6,2024-06
2024-06-29,4888.2325,7861.030811,2972.7983109999996,2972.7983109999996,60.81540333852777,60.81540333852777,2024,6,2024-06
2024-06-30,5092.10129,8247.56638,3155.4650900000006,3155.4650900000006,61.96783823206316,61.96783823206316,2024,6,2024-06
2024-07-01,4105.34887,8206.493992,4101.145122,4101.145122,99.89760314815828,99.89760314815828,2024,7,2024-07
2024-07-02,4421.41585,8079.702639,3658.2867889999998,3658.2867889999998,82.74016543818196,82.74016543818196,2024,7,2024-07
2024-07-03,4741.34375,8686.55998,3945.21623,3945.21623,83.20882091706598,83.20882091706598,2024,7,2024-07
2024-07-04,4837.13562,8499.995454,3662.859834,3662.859834,75.7237365612668,75.7237365612668,2024,7,2024-07
2024-07-05,4902.30897,8619.727712,3717.418742,3717.418742,75.82995614411467,75.82995614411467,2024,7,2024-07
2024-07-06,5129.93549,8558.989847,3429.054357000001,3429.054357000001,66.84400542042685,66.84400542042685,2024,7,2024-07
2024-07-07,5385.71053,8206.091506,2820.3809760000004,2820.3809760000004,52.36785304909435,52.36785304909435,2024,7,2024-07
2024-07-08,4857.47302,8120.736196,3263.2631759999995,3263.2631759999995,67.18026353546271,67.18026353546271,2024,7,2024-07
2024-07-09,4427.82136,8021.655614,3593.8342540000003,3593.8342540000003,81.16484297370118,81.16484297370118,2024,7,2024-07
2024-07-10,4722.22401,8818.476776,4096.252766,4096.252766,86.7441433808643,86.7441433808643,2024,7,2024-07
2024-07-11,5146.31315,8331.320565,3185.007415,3185.007415,61.88911016812104,61.88911016812104,2024,7,2024-07
2024-07-12,5257.33697,7895.893367,2638.5563969999994,2638.5563969999994,50.188078338071584,50.188078338071584,2024,7,2024-07
2024-07-13,5110.83784,8261.740964,3150.9031240000004,3150.9031240000004,61.65140085915933,61.65140085915933,2024,7,2024-07
2024-07-14,5129.23146,7644.179799,2514.9483389999996,2514.9483389999996,49.03167966999874,49.03167966999874,2024,7,2024-07
2024-07-15,4936.77552,8201.6121,3264.83658,3264.83658,66.13297620629913,66.13297620629913,2024,7,2024-07
2024-07-16,5069.85267,8019.425844,2949.573174,2949.573174,58.17867630461143,58.17867630461143,2024,7,2024-07
2024-07-17,5865.83373,7476.055849,1610.222119,1610.222119,27.45086535209377,27.45086535209377,2024,7,2024-07
2024-07-18,6239.68114,8009.415679,1769.734539,1769.734539,28.362579742336003,28.362579742336003,2024,7,2024-07
2024-07-19,5797.33403,8302.929682,2505.595652,2505.595652,43.21979101142116,43.21979101142116,2024,7,2024-07
2024-07-20,5700.67233,7556.557757,1855.8854269999993,1855.8854269999993,32.555553442939235,32.555553442939235,2024,7,2024-07
2024-07-21,5694.93599,8162.705321,2467.7693310000004,2467.7693310000004,43.33269654537417,43.33269654537417,2024,7,2024-07
2024-07-22,5112.83283,7552.868693,2440.035863,2440.035863,47.72375597111005,47.72375597111005,2024,7,2024-07
2024-07-23,4823.83725,7728.095978,2904.2587280000007,2904.2587280000007,60.20639954219021,60.20639954219021,2024,7,2024-07
2024-07-24,5654.24466,7397.506524,1743.261864,1743.261864,30.831029939903594,30.831029939903594,2024,7,2024-07
2024-07-25,5910.33461,7183.429832,1273.095222,1273.095222,21.54015476291282,21.54015476291282,2024,7,2024-07
2024-07-26,6400.02728,6805.681388,405.6541079999997,405.6541079999997,6.338318420417728,6.338318420417728,2024,7,2024-07
2024-07-27,6536.11516,7947.256589,1411.1414289999993,1411.1414289999993,21.589910741413547,21.589910741413547,2024,7,2024-07
2024-07-28,5599.161,6852.412503,1253.2515029999995,1253.2515029999995,22.382844554746676,22.382844554746676,2024,7,2024-07
2024-07-29,4879.06932,7217.873401,2338.804081,2338.804081,47.93545505518664,47.93545505518664,2024,7,2024-07
2024-07-30,4501.32297,7967.700572,3466.3776019999996,3466.3776019999996,77.00797354694146,77.00797354694146,2024,7,2024-07
2024-07-31,4872.12876,7368.166827,2496.0380670000004,2496.0380670000004,51.23095447502091,51.23095447502091,2024,7,2024-07
2024-08-01,6316.26994,6759.301898,443.0319579999996,443.0319579999996,7.01413907588629,7.01413907588629,2024,8,2024-08
